date,URL,Title,Full text,Narasi
"November 30, 2024",https://turnbackhoax.id/2024/11/30/salah-presiden-prabowo-mau-liburkan-sekolah-satu-bulan-saat-puasa/,[SALAH] Presiden Prabowo Mau Liburkan Sekolah Satu Bulan saat Puasa,"Akun X “tanyarlfest” pada Senin (25/11/2024) mengunggahfoto[arsip] berisi tangkapan layar mengenai pernyataan Prabowo yang akan meliburkan sekolah selama satu bulan saat bulan puasa.
Unggahan disertai cuitan:
“💚 Alhamdulillah 🥹”
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) melakukan penelusuran dengan mencari pemberitaan yang dilampirkan dalam unggahan. Hasilnya, dibengkulu.tribunnews.comtidak ada berita tentang “Prabowo akan meliburkan sekolah selama 1 bulan penuh”.
Dilansir daribengkulu.tribunnews.com, Prabowo memang sempat menyatakan janji tersebut, tepatnya saat dirinya mencalonkan diri sebagai presiden di tahun 2019. Namun, sampai saat ini belum ada pernyataan resmi dan pembahasan antara Presiden Prabowo, Kementerian Agama (Kemenag), dan Kementerian Pendidikan Dasar dan Menengah (Kemendikdasmen) tentang libur sekolah di bulan puasa 2025.︎",“💚 Alhamdulillah 🥹”
"November 30, 2024",https://turnbackhoax.id/2024/11/30/penipuan-erick-thohir-dan-dokter-zaidul-akbar-promosi-obat-prostatitis/,[PENIPUAN] Erick Thohir dan Dokter Zaidul Akbar Promosi Obat Prostatitis,"Akun Facebook “Medical Blog” pada Kamis (14/11/2024) mengunggahvideo[arsip unggahandanarsip video], isinya menunjukkan Erick Thohir bersama dokter Zaidul Akbar mempromosikan ramuan obat prostatitis.
Berikut potongan narasi dalam video tersebut:
“Berita mengejutkan bulan November tahun ini Indonesia tidak akan lagi mengalami masalah prostatitis, ahli urologi zaidul akbar telah menemukan resep rahasia dari seorang tabib Mesir kuno yang mengobati prostaties firaun, ternyata minuman ini dapat menyembuhkan peradangan kelenjar prostat untuk selamanya. Resep ini begitu unik dan sederhana sehingga setiap pria bisa menyiapkannya di rumah dokter zaidul akbar memberikan jaminan 100% bahwa metode ini akan membantu Anda terbebas dari prostatis hanya dalam waktu 20 jam sekarang dokter zaidul akbar akan menjelaskan kepada kita resep sederhana yang bisa dibuat di rumah ini”
Hingga Sabtu (30/11/2024) unggahan tersebut disukai lebih dari 1.000 pengguna Facebook.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menelusuri cuplikan video dengan memanfaatkan Google Lens.Pencarian teratasmengarah ke pemberitaanradarindramayu.id(tayang pada Oktober 2024) yang menggunakan foto serupa. Diketahui, foto aslinya berasal dari siniar Liputan6 Sport.
TurnBackHoax kemudian memasukkan kata kunci “podcast Liputan6 Erick Thohir” ke kolom pencarian YouTube. Hasilnya, ditemukan video serupa berjudul “Erick Thohir Jawab Isu Naturalisasi Kevin Diks Jelang Timnas Indonesia Hadapi Bahrain & China” yang tayang di kanal YouTube Liputan6 pada Selasa (8/11/2024). Erick Thohir dalam video tersebut tidak mempromosikan ramuan obat prostatitis.
Untuk mengetahui kebenaran video yang menampilkan dokter Zaidul Akbar, TurnBackHoax mengunjungi kanal YouTube“dr. Zaidul Akbar Official”. Ditemukan beberapa video serupa, tepatnya yang dipublikasi sepanjang 3—19 September, salah satunya video “Lawan Was-was Dengan Terabas – dr. Zaidul Akbar Official”. Tak ada pernyataan dokter Zaidul Akbar mempromosikan ramuan obat prostatitis dalam sejumlah video itu.
Terakhir, TurnBackHoax video unggahan akun Facebook “Medical Blog” dan mengonversinya ke bentuk audio dan mendeteksinya lewatElevenLabsdanHive Moderation.Hasilnya, audio dalam video merupakan rekayasa kecerdasan buatan (artificial intelligence/AI), probabilitas atau kemungkinannya mencapai 92 persen.","“Berita mengejutkan bulan November tahun ini Indonesia tidak akan lagi mengalami masalah prostatitis, ahli urologi zaidul akbar telah menemukan resep rahasia dari seorang tabib Mesir kuno yang mengobati prostaties firaun, ternyata minuman ini dapat menyembuhkan peradangan kelenjar prostat untuk selamanya. Resep ini begitu unik dan sederhana sehingga setiap pria bisa menyiapkannya di rumah dokter zaidul akbar memberikan jaminan 100% bahwa metode ini akan membantu Anda terbebas dari prostatis hanya dalam waktu 20 jam sekarang dokter zaidul akbar akan menjelaskan kepada kita resep sederhana yang bisa dibuat di rumah ini”"
"November 30, 2024",https://turnbackhoax.id/2024/11/30/salah-video-serangan-yaman-ke-armada-amerika-di-laut-merah/,[SALAH] Video Serangan Yaman ke Armada Amerika di Laut Merah,"Akun X “Vendra_Deje” pada Rabu (13/11/2024) membagikan duavideo[arsip] yang diklaim menunjukkan serangan Yaman ke armada Amerika di Laut Merah.
Unggahan disertai cuitan:
“Bukan kaleng-kaleng, Yaman bikin Armada Angkatan Laut Amerika berantakan di laut Merah. AS bahkan menawarkan banyak hal kpd Yaman untuk tidak mempublikasikan video serangan yg bikin Kekaisaran menanggung malu di mata dunia.”
Hingga Jumat (29/11/2024) unggahan disukai hampir 3.000 pengguna X dan dibagikan ulang sekitar 950 kali.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) mencari tahu tentang situasi di laut merah dengan memasukkan kata kunci “Amerika kirim kapal induk ke laut merah” ke kolom pencarian Google. Penelusuran teratas mengarah ke pemberitaancnbcindonesia.com“Laut Merah Membara, Kapal Perang AS Dibombardir Drone & Rudal”.
Dilansir dari berita yang tayang Rabu (13/11/2024) itu, diketahui bahwa sehari sebelum unggahan tersebut beredar, kelompok Houthi di Yaman menyerang dua kapal perang Amerika Serikat (AS). AS membantah kabar tentang “kapal induk USS Abraham Lincoln telah diserang”.
TurnBackHoax kemudian menelusuri cuplikan video pertama dengan Google Lens.Hasilnya, ditemukan salah satu artikel periksa fakta berbahasa Arab dariTahaqaq.ps. Disebutkan, cuplikan unggahan akun X “Vendra_Deje” berasal dari video game simulasi militer bernama “Arma Three” atau “Arma3”.
Penelusuran video kedua denganGoogle Lensmengarah ke artikel periksa fakta dariMisbar.com. Diketahui, video asli telah beredar sejak 2020, menggambarkan situasi kebakaran di USS Bonhomme Richard ketika sedang merapat di Pangkalan Angkatan Laut San Diego.","“Bukan kaleng-kaleng, Yaman bikin Armada Angkatan Laut Amerika berantakan di laut Merah. AS bahkan menawarkan banyak hal kpd Yaman untuk tidak mempublikasikan video serangan yg bikin Kekaisaran menanggung malu di mata dunia.”"
"November 30, 2024",https://turnbackhoax.id/2024/11/30/penipuan-tautan-bantuan-kuota-internet-dari-kemendikbud-kementerian-pendidikan-dasar-dan-menengah/,[PENIPUAN] Tautan Bantuan Kuota Internet dari Kemendikbud,"Akun Facebook “Mita Mila” pada Rabu (13/11/2024) mengunggahfoto[arsip] disertai narasi:
“*sekedar info !!!Pemerintah Kembali Menyalurkan Bantuan Kuota Internet KEMENDIKBUD Bagi Siswa(i), Mahasiswa, Guru, Dan Dosen Guna Mendukung Pembelajaran Jarak Jauh (PJJ) Atau Belajar Online. Bantuan Tersebut Akan Mulai Diberikan Pada 10 November Hingga Akhir Desember 2024 Mendatang.Bantuan Kuota Internet KEMENDIKBUD Ini Rencananya Akan Diberikan Kepada 45,7 Juta Siswa(i), Mahasiswa, Guru Dan Dosen. Anggarannya Rp 5,7 Triliun.Berikut Cara Kelam Bantuan Kuota Internet KEMENDIKBUDhttps://bagusseo[dot]biz[dot]id/koutagratisv1Buruan daftar teman-teman”
Dalam unggahan terdapat tautan untuk mengklaim bantuan. Dari penelusuran Tim Pemeriksa Fakta (TurnBackHoax), tautan itu mengarahkan warganet mengisi nomor telepon hingga kode OTP dari Telegram.
TurnBackHoax menelusuri akun Instagram resmi Kementerian Pendidikan Dasar dan Menengah (Kemendikdasmen) “kemendikdasmen”. Hasilnya, ditemukan penjelasan dari pihak kementerian.
“Yuk, tetap waspada dengan kembali beredarnya informasi hoaks dan berpotensi pengelabuan (phising) tentang bantuan kuota data internet dari Kemendikdasmen! Penyaluran bantuan paket kuota data internet dari pemerintah sudah berakhir pada Mei 2021” tulis Kemendikdasmen, Jumat (15/11/2024).
Kemendikdasmen mengimbau masyarakat untuk melapor ke ult.kemendikbud.go.id jika menemukan informasi yang tidak dapat dipastikan kebenarannya.","“*sekedar info !!!Pemerintah Kembali Menyalurkan Bantuan Kuota Internet KEMENDIKBUD Bagi Siswa(i), Mahasiswa, Guru, Dan Dosen Guna Mendukung Pembelajaran Jarak Jauh (PJJ) Atau Belajar Online. Bantuan Tersebut Akan Mulai Diberikan Pada 10 November Hingga Akhir Desember 2024 Mendatang.Bantuan Kuota Internet KEMENDIKBUD Ini Rencananya Akan Diberikan Kepada 45,7 Juta Siswa(i), Mahasiswa, Guru Dan Dosen. Anggarannya Rp 5,7 Triliun.Berikut Cara Kelam Bantuan Kuota Internet KEMENDIKBUDhttps://bagusseo[dot]biz[dot]id/koutagratisv1Buruan daftar teman-teman”"
"November 29, 2024",https://turnbackhoax.id/2024/11/29/salah-hasto-terancam-dipenjara-akibat-bongkar-kebusukan-jokowi/,[SALAH] Hasto Terancam Dipenjara Akibat Bongkar Kebusukan Jokowi,"Beredarvideo[arsip]dari kanal YouTube “KOPI POLITIK” yang mengeklaim Hasto Kristiyanto terancam dipenjara akibat bongkar kebusukan Jokowi.
Berikut narasi lengkapnya:
PDIP MULAI DIHANCURKAN !! BONGKAR KEBUSUKAN JOKOWI SEKJEN PDIP TERANCAM DIPENJARABREAKING NEWSHASTO DALAM BAHAYABONGKAR KEBUSUKAN JKW HASTO TERANCAM DIPENJARA
Klaim diperkuat dengan sampul foto (thumbnail) yang menampilkan Kapolri Jenderal Listyo Sigit Prabowo seolah berpidato di depan kader PDIP. Sejak diunggah Selasa (26/11/2024), video tersebut telah ditonton hampir 3.000 kali per Jumat (29/11/2024).
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan memasukkan kata kunci “Hasto Kristiyanto terancam dipenjara akibat bongkar kebusukan Jokowi” ke mesin pencarian Google.
Hasilnya, tidak ditemukan informasi tentang Hasto Kristiyanto terancam dipenjara akibat bongkar kebusukan Jokowi.
TurnBackHoax kemudian menelusuri sampul foto video unggahan lewat Google Lens. Diketahui, foto berasal dari momen Puan Maharani mengikuti kegiatan temu kader PDI Perjuangan dan konsolidasi partai yang dihadiri pengurus PDI Perjuangan dari 4 kabupaten (Sintang, Kapuas Hulu, Melawi, dan Sekadau). Gambar asli dimuat di lamandetik.comdalam berita ”Puan Maharani Temui Kader PDIP di Sintang Kalbar”.
Video berdurasi 9 menit 33 detik tersebut hanya menampilkan cuplikan dari beberapa peristiwa berbeda yang tidak berkaitan. Narator dalam video membacakan ulang artikelfajar.co.id“Cerita Hasto Kristiyanto Diberitahu Connie Rahakundini soal Dirinya Bakal Ditetapkan Tersangka”.
Artikel yang tayang Minggu (24/11/2024) itu membahas kehadiran Sekretaris Jenderal PDI Perjuangan Hasto Kristiyanto dalam siniar yang ditayangkan di kanal YouTube “Akbar Faizal Uncensored”. Dalam momen itu, Hasto bercerita kalau ia mendengar informasi dari pengamat intelijen Connie Rahakundini bahwa dirinya bakal ditetapkan sebagai tersangka terhadap perkara yang tidak jelas.",PDIP MULAI DIHANCURKAN !! BONGKAR KEBUSUKAN JOKOWI SEKJEN PDIP TERANCAM DIPENJARABREAKING NEWSHASTO DALAM BAHAYABONGKAR KEBUSUKAN JKW HASTO TERANCAM DIPENJARA
"November 28, 2024",https://turnbackhoax.id/2024/11/28/penipuan-informasi-loker-di-kementerian-sekretariat-negara/,[PENIPUAN] Informasi Loker di Kementerian Sekretariat Negara,"Akun Instagram “lowongankerja.kemenang[arsip] mempromosikan lowongan kerja di (loker) di Kementerian Sekretariat Negara (Kemsetneg). Posisi yang ditawarkan:
Disadur darikompas.com.
Biro SDM Kemsetneg Dede Mulyadi menegaskan loker yang beredar di media sosial itu hoaks. Pembukaan loker Kemsetneg hanya melalui proses penyeleksian calon pegawai negeri sipil (CPNS) dan pegawai pemerintah dengan perjanjian kerja (PPPK).
“[Proses pendaftarannya hanya] diakses semua melalui akun SSCASN Badan Kepegawaian Negara (BKN),” kata Dede saat dihubungikompas.com, Selasa (19/11/2024).",
"November 27, 2024",https://turnbackhoax.id/2024/11/27/salah-pramono-anung-gusur-warga-nggak-masalah-yang-penting-kebijakan-jalan/,"[SALAH] Pramono Anung: Gusur Warga Nggak Masalah, yang Penting Kebijakan Jalan","Akun TikTok “kamera.kamil” pada Minggu (27/10/2024) membagikanvideo[arsip] berisi narasi:
“Pramono Anung, Gusur Kebijakan G masalah, yang Penting Kebijakan Jalan. TolakPramono”
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) mencari kebenaran narasi dengan memasukkan kata kunci “apakah Pramono ingin gusur warga” ke mesin pencari Google. Hasilnya, ditemukan pemberitaantempo.codancnnindonesia.comyang membantah klaim tersebut.
Dalam laporantempo.coyang tayang Selasa (5/11/2024), pihak Tim Pemenangan Pramono-Rano menegaskan narasi “Pramono Anung mengatakan bahwa menggusur warga nggak masalah, yang penting kebijakan jalan” merupakan hoaks.
Dilansir dari beritacnnindonesia.com“Pramono: Catat Omongan Saya, Kalau Jadi Gubernur Saya Tak Menggusur” pada Senin (18/11/2024), Pramono berjanji tak akan melakukan penggusuran rumah warga apabila terpilih memimpin Jakarta bersama pasangannya, Rano Karno.","“Pramono Anung, Gusur Kebijakan G masalah, yang Penting Kebijakan Jalan. TolakPramono”"
"November 27, 2024",https://turnbackhoax.id/2024/11/27/salah-kpk-tetapkan-donna-harun-jadi-tersangka-kasus-pencucian-uang/,[SALAH] KPK Tetapkan Donna Harun Jadi Tersangka Kasus Pencucian Uang,"Akun TikTok “lambe.warwerwor” pada Jumat (16/11/2024) mengunggahfoto[arsip] berisi potret Donna Harun disertai narasi:
“KPK tetapkan Donna Harun sebagai tersangka kasus pencucian uang dengan tersangka RafaelKomisi Pemberantasan Korupsi menetapkan model dan artis senior, Donna Harun, sebagai tersangka kasus tindak pidana pencucian uang (TPPU) dengan tersangka Rafael Alun Trisambodo. Donna Harun disebut terlibat kasus pencucian uang oleh mantan pejabat pajak, Rafael Alun Trisambodo. Ketua KPK Nawawi Pomolango menyampaikan hal itu dalam jumpa pers di kantornya, Jumat (15/11/2024) sore…..”
Per Rabu (27/11/2024) unggahan telah menuai hampir 10 ribu tanda suka, sekitar 630-an komentar, serta dibagikan ulang lebih dari 650 kali.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama memastikan kebenaran klaim dengan memasukkan kata kunci “Donna Harun ditangkap KPK” ke mesin pencarian Google. Hasilnya, tidak ditemukan pemberitaan media kredibel mengenai hal itu.
TurnBackHoax kemudian menelusuri laman resmi KPK, kpk.go.id. Namun, tidak ditemukan informasi mengenai penangkapan Donna Harun karena terlibat dalam kasus Tindak Pidana Pencucian Uang (TPPU) Rafael Alun Trisambodo.","“KPK tetapkan Donna Harun sebagai tersangka kasus pencucian uang dengan tersangka RafaelKomisi Pemberantasan Korupsi menetapkan model dan artis senior, Donna Harun, sebagai tersangka kasus tindak pidana pencucian uang (TPPU) dengan tersangka Rafael Alun Trisambodo. Donna Harun disebut terlibat kasus pencucian uang oleh mantan pejabat pajak, Rafael Alun Trisambodo. Ketua KPK Nawawi Pomolango menyampaikan hal itu dalam jumpa pers di kantornya, Jumat (15/11/2024) sore…..”"
"November 27, 2024",https://turnbackhoax.id/2024/11/27/salah-prabowo-bakal-posisikan-polri-di-bawah-naungan-tni/,[SALAH] Prabowo Bakal Posisikan Polri di Bawah Naungan TNI,"Akun TikTok “prabowo_fanspage45” pada Minggu (24/11/2024) mengunggahfoto[arsip] berisi potret Presiden Prabowo disertai klaim “Prabowo akan posisikan Polri di bawah naungan TNI jika enggan berbenah institusi”.
Berikut narasi lengkapnya:
“…”Polri bakal dibawah naungan TNI apabila tidak perbaiki institusi mereka sendiri, masyarakat sudah banyak yang teriak sama saya.” Prabowo sampaikan.”
Per Rabu (27/11/2024) unggahan tersebut telah dibanjiri lebih dari 220 ribu tanda suka, 20 ribuan komentar, dan dibagikan ulang hampir 7.000 kali.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama memastikan kebenaran klaim dengan memasukkan kata kunci “Prabowo akan posisikan Polri di bawah naungan TNI jika enggan berbenah institusi” ke mesin pencarian Google. Hasilnya, tidak ditemukan pemberitaan media kredibel yang relevan dengan klaim.
TurnBackHoax kemudian menelusuri pencarian Google dengan kata kunci “Posisi Polri TNI di kabinet Prabowo”. Pencarian teratas mengarah ke pemberitaansindonews.com“Perpres Kabinet Prabowo-Gibran: TNI, Polri, dan Kejagung di Bawah Budi Gunawan”.
Dalam berita yang tayang Kamis (24/10/2024) itu, disebutkan bahwa di Kabinet Merah Putih Prabowo-Gibran, posisi Polri-TNI berada di bawah Kementerian Koordinator Bidang Politik, Hukum dan Keamanan.","“…”Polri bakal dibawah naungan TNI apabila tidak perbaiki institusi mereka sendiri, masyarakat sudah banyak yang teriak sama saya.” Prabowo sampaikan.”"
"November 27, 2024",https://turnbackhoax.id/2024/11/27/salah-video-pasukan-jet-israel-pulang-dengan-selamat-usai-menyerang-iran/,[SALAH] Video Pasukan Jet Israel Pulang dengan Selamat Usai Menyerang Iran,"Sejak Sabtu (26/10/2024) lalu, beredarvideo[arsip] dari akun X “dediapmin” yang menampilkan sejumlah jet tempur melintas di wilayah permukiman sipil.
Unggahan disertai narasi:
Skuadron jet tempur Israel semuanya pulang selamat dari Iran setelah menghancurkan sistem pertahanan di Suriah, Irak dan Iran, dan menghancurkan target penting dan strategis di Iran.
Disadur dari artikel periksa faktaAFP.
Tim AFP menemukan fakta bahwa video tersebut pertama kali diunggah di akunTikTok“castel.eg” pada Kamis (3/10/2024). Dari keterangannya kepada AFP, pemilik akun menyampaikan kalau dirinya merekam video tersebut di Al Shourouk, sebelah timur Kairo, Mesir.
Faktanya, video yang beredar merupakan potongan dokumentasi perayaan kelulusan Akademi Militer Mesir pada Oktober 2024.","Skuadron jet tempur Israel semuanya pulang selamat dari Iran setelah menghancurkan sistem pertahanan di Suriah, Irak dan Iran, dan menghancurkan target penting dan strategis di Iran."
"November 26, 2024",https://turnbackhoax.id/2024/11/26/salah-tom-lembong-bocorkan-bobrok-jokowi-ke-prabowo/,[SALAH] Tom Lembong Bocorkan Bobrok Jokowi ke Prabowo,"Beredarvideo[arsip]dari kanal YouTube “KAJIAN ASWAJA” yang menyebut Tom Lembong bocorkan bobrok Jokowi ke Prabowo.
Berikut narasi lengkapnya:
GEGER! TERBONGKAR SAMPAI KE AKARÂ²NYA, TOM LEMBONG BOCORKAN BOBROK MULYONO KE PRABOWOPRABOWO BENAR² EMOSITERBONGKAR SAMPAI KE AKAR²NYATOM LEMBONG BOCORKAN AIB MULYONO
Sejak diunggah Jumat (22/11/2024), video tersebut telah ditonton lebih dari 266.000 kali per Selasa (26/11/2024).
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan memasukkan kata kunci “Tom Lembong bocorkan bobrok Jokowi ke Prabowo” ke mesin pencarian Google.
Hasilnya, tidak ditemukan informasi tentang Tom Lembong bocorkan bobrok Jokowi ke Prabowo.
TurnBackHoax kemudian menelusuri sampul foto video lewat Google Lens dan tidak menemukan gambar serupa. Potret dalam sampul video merupakan hasil suntingan atau manipulasi dari penggabungan sejumlah gambar.
Dari pengamatan TurnBackHoax, video berdurasi 51 menit 07 detik itu hanya menayangkan ulang video dari kanal YouTube Refly Harun “🔴LIVE! TOM LEMBONG BERSALAH SOAL IMPOR GULA? INI DENGAN (SAKSI) AHLI PROF DWI ANDREAS SANTOSA!!” yang tayang Kamis (21/11/2024).","GEGER! TERBONGKAR SAMPAI KE AKARÂ²NYA, TOM LEMBONG BOCORKAN BOBROK MULYONO KE PRABOWOPRABOWO BENAR² EMOSITERBONGKAR SAMPAI KE AKAR²NYATOM LEMBONG BOCORKAN AIB MULYONO"
"November 26, 2024",https://turnbackhoax.id/2024/11/26/salah-prabowo-gaji-tni-harus-naik-dua-kali-lipat-supaya-lebih-giat/,[SALAH] Prabowo: Gaji TNI Harus Naik Dua Kali Lipat supaya Lebih Giat,"Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pada Senin (18/11/2024) menemukanvideo[arsip]yang beredar di TikTok berisi klaim “Presiden Prabowo menyampaikan gaji TNI harus naik dua kali lipat”.
Berikut narasi lengkapnya:
“BREAKING NEWSPRABOWO SAMPAIKAN:GAJI TNI HARUS NAIK DUA KALI LIPAT NANTISUPAYA LEBIH GIAT MELINDUNGIRAKYAT INDONESIA INI”
Per Selasa (26/11/2024), unggahan telah dilihat lebih dari 1,2 juta kali, dihujani hampir 7.000 komentar, serta dibagikan ulang sekitar 4.300 kali.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama memastikan kebenaran klaim dengan memasukkan kata kunci “Prabowo bilang gaji TNI naik dua kali lipat” ke mesin pencarian Google. Hasilnya, tidak ditemukan pemberitaan media mengenai hal itu.
Melansir pemberitaandetik.com“Gaji PNS Naik Bertahap di 2025: Prioritas Guru, Nakes, dan TNI/Polri” yang tayang Sabtu (17/8/2024), Menteri Perencanaan Pembangunan Nasional/Kepala Bappenas—kala itu Suharso Monoarfa—menyebut kenaikan gaji merupakan satu dari delapan program Prabowo-Gibran yang sudah dimasukkan dalam postur RAPBN 2025.
Suharso Monoarfa, mengatakan program kenaikan gaji ini merupakan bagian dari delapan program unggulan Prabowo-Gibran yang sudah dimasukkan dalam postur RAPBN 2025. Namun, tak disebutkan berapa persen peningkatannya.
“Kenaikan gaji aparatur sipil negara terutama guru, dosen, tenaga kesehatan, penyuluh, serta TNI dan Polri akan dilakukan secara bertahap,” kata Suharso pada Agustus 2024.",“BREAKING NEWSPRABOWO SAMPAIKAN:GAJI TNI HARUS NAIK DUA KALI LIPAT NANTISUPAYA LEBIH GIAT MELINDUNGIRAKYAT INDONESIA INI”
"November 26, 2024",https://turnbackhoax.id/2024/11/26/penipuan-prabowo-kabulkan-kenaikan-gaji-nakes-dan-guru-honorer/,[PENIPUAN] Prabowo Kabulkan Kenaikan Gaji Nakes dan Guru Honorer,"Akun TikTok “seputar.informasi_id” pada Kamis (14/11/2024) mengunggahfoto[arsip] berisi potret Presiden Prabowo disertai klaim “Prabowo kabulkan kenaikan gaji tenaga kesehatan dan guru honorer.”
Berikut narasi lengkapnya:“Alhamdulillah PRABOWO dan GIBRAN RAKABUMING sebagai presiden terpilih kabulkan kenaikan gaji bagi NAKES, HONORER DAN BIDAN, apakah kamu termasuk??”
Pengunggah mengarahkan warganet untuk mengakses tautan dalam bio akun.
Per Selasa (26/11/2024), unggahan tersebut telah menuai sekitar 14 ribu tanda suka dan hampir 1.000 komentar, serta dibagikan ulang lebih dari 2.500 kali.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) memastikan kebenaran klaim dengan memasukkan kata kunci “Prabowo kabulkan kenaikan gaji tenaga kesehatan dan guru honorer” ke mesin pencarian Google. Namun, tidak ditemukan satu pun pemberitaan media kredibel mengenai hal itu.
Penelusuran berlanjut dengan mengakses laman media onlinebungko news(yang terdapat dalam unggahan) dan mengetikkan kata kunci “Prabowo kabulkan kenaikan gaji nakes”. Hasilnya, tidak ditemukan berita atau artikel yang membahas klaim.
Turnbackhoax kemudian mengeklik tautan dalam bio akun pengunggah. Diketahui, warganet diarahkan ke laman yang meminta nomor telepon dan kode OTP.
Terakhir, TurnBackHoax mencari tahu keaslian foto unggahan lewat Google lens. Diketahui, foto tersebut merupakan unggahan akun X resmi Prabowo “prabowo”. Konteks aslinya adalah potongan dokumentasi saat Prabowo menghadiri Rapat Koordinasi Nasional (Rakornas) Pemerintah Pusat dan Daerah pada Kamis (7/11/2024). Tidak ada informasi mengenai pembahasan soal kenaikan gaji tenaga kesehatan dan guru honorer dalam unggahan tersebut.
Referensi
Unggahan berisi klaim “Prabowo kabulkan kenaikan gaji tenaga kesehatan dan guru honorer” merupakan konten palsu (fabricated content).
(Ditulis oleh Vinanda Febriani)","Berikut narasi lengkapnya:“Alhamdulillah PRABOWO dan GIBRAN RAKABUMING sebagai presiden terpilih kabulkan kenaikan gaji bagi NAKES, HONORER DAN BIDAN, apakah kamu termasuk??”"
"November 26, 2024",https://turnbackhoax.id/2024/11/26/salah-prabowo-beri-imbauan-libur-ramadan-45-hari/,[SALAH] Prabowo Beri Imbauan Libur Ramadan 45 Hari,"Akun TikTok “faridkamaldijaya” pada Kamis, (21/11/2024) mengunggahfoto[arsip] berisi potret Presiden Prabowo disertai narasi:
“Presiden Prabowo Subianto memberi himbauan kepada guru sekolah dibulan puasa libur 45 hari sampai sawal”
Per Selasa (26/11/2024), unggahan telah disukai lebih dari 425 ribu kali, dibagikan ulang hampir 70 ribu kali, dan dihujani sekitar 31 ribu komentar.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama memastikan kebenaran klaim dengan memasukkan kata kunci “Prabowo beri imbauan libur Ramadhan 45 hari” ke mesin pencarian Google. Hasilnya, tidak ditemukan pemberitaan media kredibel mengenai hal itu.
TurnBackHoax kemudian mengetikkan kata kunci “jadwal cuti bersama dan libur 2025”. Penelusuran teratas mengarah ke laman Sekretariat Kabinet Republik Indonesia (setkab.go.id) “Pemerintah Tetapkan Hari Libur Nasional dan Cuti Bersama Tahun 2025”. Diketahui, cuti bersama serta libur nasional Ramadan dan Idulfitri ada di tanggal 31 Maret—7 April 2025, bukan 45 hari seperti klaim dalam unggahan akun TikTok “faridkamaldijaya”.",“Presiden Prabowo Subianto memberi himbauan kepada guru sekolah dibulan puasa libur 45 hari sampai sawal”
