Deskripsi,Judul,Link Berita,Tanggal Terbit,kelas_politik
Klaim yang mengatakan Jepang diterjang tsunami pada Agustus 2024l adalah salah. Video tersebut merupakan tsunami Jepang pada 2011.,Salah Video Tsunami Jepang Agustus 2024,https://turnbackhoax.id/2024/08/28/salah-video-tsunami-jepang-agustus-2024/,2024/08/28,0
"Faktanya kembar siam terjadi karena faktor kegagalan pemisahan dari embrio setelah sel telur dibuahi sel spermatozoa, tidak ada kaitannya dengan",Salah Pisang Dempet Sebabkan Anak Lahir dengan Kondisi Kembar Siam,https://turnbackhoax.id/2024/08/28/salah-pisang-dempet-sebabkan-anak-lahir-dengan-kondisi-kembar-siam/,2024/08/28,0
Video tersebut merupakan hasil manipulasi yang digunakan untuk tujuan satire atau lelucon. Video asli menunjukkan Anies Baswedan sedang berdialog imajiner,Salah Video Anies Berbicara Sendiri dengan Video Surya Paloh yang Mengkonfirmasi Batalnya Usungan NasDem di Pilgub Jakarta,https://turnbackhoax.id/2024/08/28/salah-video-anies-berbicara-sendiri-dengan-video-surya-paloh-yang-mengkonfirmasi-batalnya-usungan-nasdem-di-pilgub-jakarta/,2024/08/28,1
Faktanya pemeriksaan kadar kolesterol perlu dilakukan dengan pengambilan darah agar kemudian diperiksa di laboratorium untuk mengetahui kadar lemak. Pemeriksaan kolesterol,Salah Pemeriksaan Kadar Kolesterol dengan Genggaman Tangan,https://turnbackhoax.id/2024/08/28/salah-pemeriksaan-kadar-kolesterol-dengan-genggaman-tangan/,2024/08/28,0
"Tangkapan layar pada video merupakan hasil editan. Faktanya, tangkapan layar artikel tersebut sudah diedit di bagian judul artikel. Artikel asli milik","Salah Judul Artikel Tribun Warga Dayak Sebut Peserta Putri Paskibraka Hanya Melepas Jilbab, Bukan Lepas Celana, Jadi Tidak Usah di Perdebatkan",https://turnbackhoax.id/2024/08/28/salah-judul-artikel-tribun-warga-dayak-sebut-peserta-putri-paskibraka-hanya-melepas-jilbab-bukan-lepas-celana-jadi-tidak-usah-di-perdebatkan/,2024/08/28,0
"Gambar pada postingan Facebook sudah diedit pada bagian wajah. Faktanya, gambar yang asli adalah Nasrudin Azis yang sedang menggunakan seragam PDI",Salah Gambar Anies Kenakan Baju Berlogo PDI Perjuangan,https://turnbackhoax.id/2024/08/28/salah-gambar-anies-kenakan-baju-berlogo-pdi-perjuangan/,2024/08/28,1
"Faktanya video tersebut menunjukkan kebakaran di Kota Valencia di Spanyol, tidak ada kaitannya dengan kondisi perang yang terjadi di Timur-Tengah.",Salah Video Penampakan Real Serangan Iran ke Israel Tak Henti-hentinya,https://turnbackhoax.id/2024/08/28/salah-video-penampakan-real-serangan-iran-ke-israel-tak-henti-hentinya/,2024/08/28,1
Faktanya gambar yang diklaim memperlihatkan makhluk aneh berwajah monster yang keluar dari rumput tersebut merupakan hasil manipulasi yang dibuat dengan,Salah Video Viral Penampakan Aneh Wajah Monster Keluar dari Dalam Bumi,https://turnbackhoax.id/2024/08/28/salah-video-viral-penampakan-aneh-wajah-monster-keluar-dari-dalam-bumi/,2024/08/28,0
Faktanya pada video asli Raffi Ahmad sedang melakukan klarifikasi bersama Hotman Paris terkait dugaan pencucian uang yang dituduhkan kepada Raffi,Penipuan Video Rekomendasi Situs Milik Raffi Ahmad Nilai Investasi Bersama Hotman Paris Sebesar 50 Miliar,https://turnbackhoax.id/2024/08/28/penipuan-video-rekomendasi-situs-milik-raffi-ahmad-nilai-investasi-bersama-hotman-paris-sebesar-50-miliar/,2024/08/28,0
Faktanya video tersebut merupakan penggerebekan Clandestine Laboratory pembuatan bahan Pinaca yang merupakan senyawa kimia buatan salah satu turunan dari cannabinoid,[SALAH] Penggerebekan Pembuatan Tepung Dicampur Bubuk Narkoba Supaya Makanan Lebih Renyah dan Enak,https://turnbackhoax.id/2024/08/28/salah-penggerebekan-pembuatan-tepung-dicampur-bubuk-narkoba-supaya-makanan-lebih-renyah-dan-enak/,2024/08/28,0
"Kepala Departemen Komunikasi Perusahaan PT Pegadaian, Basuki Tri Andayani, menyampaikan jika segala informasi mengenai rekrutmen kerja di PT Pegadaian hanya",[PENIPUAN] Akun Facebook “Loker Pegadaian”,https://turnbackhoax.id/2024/08/28/penipuan-akun-facebook-loker-pegadaian/,2024/08/28,0
"akun tersebut merupakan akun tiruan dari Baim Wong karena jika kita cek di Facebook yang sudah terverifikasi centang biru,",[PENIPUAN] Giveaway Uang 10 Juta dengan Menebak Nama Hewan oleh Akun yang Mengatasnamakan Baim Wong,https://turnbackhoax.id/2024/08/28/penipuan-giveaway-uang-10-juta-dengan-menebak-nama-hewan-oleh-akun-yang-mengatasnamakan-baim-wong-2/,2024/08/28,0
berdasarkan akun Instagram resmi Hotman Paris (@hotmanparisofficial) ia pernah mengunggah sebuah konten berisi peringatan jika dirinya tidak pernah membuat undian,[PENIPUAN] Hotman Paris Berbagi Uang untuk Modal Usaha,https://turnbackhoax.id/2024/08/28/penipuan-hotman-paris-berbagi-uang-untuk-modal-usaha/,2024/08/28,0
video asli tersebut merupakan momen perayaan Ekaristi oleh umat Katolik di sepanjang jalanan besar di kota New York dan tidak,[SALAH] Umat Katolik di New York Menggelar Pawai Unjuk Rasa Merespon Pembukaan Olimpiade Paris 2024,https://turnbackhoax.id/2024/08/28/salah-umat-katolik-di-new-york-menggelar-pawai-unjuk-rasa-merespon-pembukaan-olimpiade-paris-2024/,2024/08/28,0
"video yang memperlihatkan masyarakat Spanyol berkerumun memadati jalan tersebut merupakan bentuk dari perayaan Festival San Fermin 2024, tidak ada kaitannya",[SALAH] Video Aksi Solidaritas Masyarakat Spanyol untuk Palestina,https://turnbackhoax.id/2024/08/28/salah-video-aksi-solidaritas-masyarakat-spanyol-untuk-palestina/,2024/08/28,0
"video yang beredar di Facebook tersebut telah dimanipulasi, sehingga membuat Najwa Shihab seakan-akan sedang mempromosikan sebuah situs judi online.",[PENIPUAN] Video Najwa Shihab Mengajak untuk Bermain Judi Slot di Situs Lokal,https://turnbackhoax.id/2024/08/28/penipuan-video-najwa-shihab-mengajak-untuk-bermain-judi-slot-di-situs-lokal/,2024/08/28,0
"narator hanya membaca ulang artikel berjudul “Jalan di Bogor Banjir Usai Diguyur Hujan Deras, Motor-Mobil Mogok”. Artikel tersebut memberitakan mengenai",[SALAH] Banjir Bandang Terparah Terjang Bogor pada 2 Agustus 2024,https://turnbackhoax.id/2024/08/27/salah-banjir-bandang-terparah-terjang-bogor-pada-2-agustus-2024/,2024/08/27,0
"tidak ditemukan informasi kredibel mengenai klaim tersebut. Selain itu, cuplikan video Prabowo yang ditampilkan pada awal unggahan merupakan videonya ketika",[SALAH] Prabowo Subianto Usir Atta Halilintar karena Sikapnya Melampaui Batas Kesopanan,https://turnbackhoax.id/2024/08/27/salah-prabowo-subianto-usir-atta-halilintar-karena-sikapnya-melampaui-batas-kesopanan/,2024/08/27,1
belum ada keputusan resmi dari pemerintah untuk melakukan redenominasi Rupiah. Bank Indonesia menegaskan bahwa penampakan uang tersebut adalah hoaks.,[SALAH] Penampakan Uang Baru Redenominasi oleh Bank Indonesia,https://turnbackhoax.id/2024/08/27/salah-penampakan-uang-baru-redenominasi-oleh-bank-indonesia/,2024/08/27,0
selama ini yang bertanggung jawab untuk menjalankan truk-truk bantuan ke gudang Badan PBB untuk Pengungsi Palestina adalah Polisi Palestina,[SALAH] Video Bantuan Kemanusiaan untuk Warga Gaza Dirampas Hamas,https://turnbackhoax.id/2024/08/27/salah-video-bantuan-kemanusiaan-untuk-warga-gaza-dirampas-hamas/,2024/08/27,0
iklan Instagram tersebut dijalankan oleh akun Facebook palsu yang mengatasnamakan Felicia Putri Tjiasaka. Felicia sendiri melalui Instastory yang tersimpan,[PENIPUAN] Iklan Instagram Felicia Putri Tjiasaka Akan Memberikan Saran Saham Terbaik,https://turnbackhoax.id/2024/08/27/penipuan-iklan-instagram-felicia-putri-tjiasaka-akan-memberikan-saran-saham-terbaik/,2024/08/27,0
Audio dalam video tersebut telah dimanipulasi dengan buatan AI. Video asli merupakan wawancara dirinya yang terpublikasi melalui saluran YouTube KompasTV,[PENIPUAN] “Pegi Setiawan Ikut Bagikan Bansos Setelah Menerima Ganti Rugi Pencemaran Nama Baik 10 Miliar”,https://turnbackhoax.id/2024/08/27/penipuan-pegi-setiawan-ikut-bagikan-bansos-setelah-menerima-ganti-rugi-pencemaran-nama-baik-10-miliar/,2024/08/27,1
foto tersebut merupakan hasil buatan AI. = = = Kategori: Satire/Parodi = = = Sumber: Twitter https://archive.ph/xhbnL = = ,"[SALAH] Foto Patung Garuda di Kota Medan, “Bukannya Kayak Garuda Malah Kayak Ayam”",https://turnbackhoax.id/2024/08/27/salah-foto-patung-garuda-di-kota-medan-bukannya-kayak-garuda-malah-kayak-ayam/,2024/08/27,0
Momen dalam video tersebut merupakan pesta kembang api dan flare untuk merayakan kemenangan tim sepakbola Mouloudia 1921 di Algeria.,[SALAH] Video Situasi Saat Iran Serang Israel dengan Rudal yang Menyala,https://turnbackhoax.id/2024/08/27/salah-video-situasi-saat-iran-serang-israel-dengan-rudal-yang-menyala/,2024/08/27,1
"Bill Gates, yang mendirikan Yayasan Gates dan WHO hanya dapat memberikan saran terkait vaksin serta tidak memiliki kewenangan untuk",[SALAH] “Bill Gates dan WHO Serukan Militer untuk Menangkap Penolak Vaksin”,https://turnbackhoax.id/2024/08/27/salah-bill-gates-dan-who-serukan-militer-untuk-menangkap-penolak-vaksin/,2024/08/27,0
"Gubernur Rusdy Mastura menegaskan akun yang Facebook tersebut bukan miliknya. KATEGORI:IMPOSTER CONTENT/ KONTEN TIRUAN SUMBER:Facebookhttps://archive.ph/FlDdc NARASI:""Assalamualaikum""",[PENIPUAN] Akun Tiruan Facebook Haji Rusdy Mastura,https://turnbackhoax.id/2024/08/27/penipuan-akun-tiruan-facebook-haji-rusdy-mastura/,2024/08/27,0
"Akun tiruan. Edy Pratowo mengimbau untuk tidak menanggapi akun-akun yang mengatasnamakan dirinya. KATEGORI: KONTEN TIRUAN SUMBER: WHATSAPP NARASI:""Siap pak saya segera",[PENIPUAN] Akun WhatsApp Wagub Kalteng Edy Pratowo Tawarkan Bantuan,https://turnbackhoax.id/2024/08/27/penipuan-akun-whatsapp-wagub-kalteng-edy-pratowo-tawarkan-bantuan/,2024/08/27,0
Informasi tersebut palsu. Pihak Puskesmas Majalengka telah mengklarifikasi perihal tersebut. KATEGORI: FABRICATED CONTENT/ KONTEN PALSU === SUMBER: FACEBOOKhttps://www.facebook.com/groups/515560449118178/?multi_permalinks=1409582349715979&hoisted_section_header_type=recently_seen Arsip https://ghostarchive.org/archive/5ts5m === NARASI: Open Pekerja Aktif,[SALAH] LOWONGAN KERJA PUSKESMAS MAJALENGKA,https://turnbackhoax.id/2024/08/27/salah-lowongan-kerja-puskesmas-majalengka/,2024/08/27,0
Tidak ditemukan adanya informasi resmi yang menyebut jika Jokowi mengatakan hal tersebut. KATEGORI: PARODI === SUMBER: FACEBOOKhttps://www.facebook.com/groups/882095288933709/posts/1960382701104957/ Arsip https://ghostarchive.org/archive/D8qoZ === NARASI: “saya Minta Maaf Sudah,[SALAH] JOKOWI “saya Minta Maaf Sudah 10 Tahun Kamu Saya Bohongi”,https://turnbackhoax.id/2024/08/27/salah-jokowi-saya-minta-maaf-sudah-1-tahun-kamu-saya-bohongi/,2024/08/27,1
Faktanya video tersebut merupakan hasil manipulasi semata. Diambil dari video saat Gibran menjawab pertanyaan dari salah satu santri Ponpes,SALAH Video Gibran Ngomong Pakai Bahasa Arab Jawab Pertanyaan Santri,https://turnbackhoax.id/2024/08/27/salah-video-gibran-ngomong-pakai-bahasa-arab-jawab-pertanyaan-santri/,2024-08-27,1
Informasi tersebut tidak benar. Tautan yang terdapat pada narasi merupakan tautan yang tertuju pada situs belanja online. KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN === SUMBER: FACEBOOKhttps://www.facebook.com/watch/?v=1565413157662017,PENIPUAN TAUTAN PENDAFTARAN TRANSMIGRASI 2024,https://turnbackhoax.id/2024/08/27/penipuan-tautan-pendaftaran-transmigrasi-2024/,2024-08-27,0
"Bukan video tahun 2024, melainkan pengumuman untuk bakal pasangan calon di Pilkada DKI 2017. KATEGORI: FALSE CONTEXT/ KONTEKS YANG SALAH === SUMBER: TIKTOKhttps://vt.tiktok.com/ZS26g9JEG/ Arsip https://ghostarchive.org/archive/BAC4Y",SALAH VIDEO PENGUMUMAN PDIP USUNG AHOK-DJAROT DI PILKADA DKI 2024,https://turnbackhoax.id/2024/08/27/salah-video-pengumuman-pdip-usung-ahok-djarot-di-pilkada-dki-2024/,2024-08-27,1
"Akun tersebut palsu, dan telah diklarifikasi oleh Dinas Kominfo dan Statistik setempat. KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN === SUMBER: FACEBOOKhttps://www.facebook.com/profile.php?id=61564435642560 Arsip https://ghostarchive.org/archive/cmYtt === NARASI: 
","PENIPUAN AKUN FACEBOOK GUBERNUR GORONTALO, RUDY SALAHUDDIN",https://turnbackhoax.id/2024/08/27/penipuan-akun-facebook-gubernur-gorontalo-rudy-salahuddin/,2024-08-27,1
Akun tersebut palsu. Pemerintah Provinsi Sulawesi Barat menegaskan jika Gubernur Bahtiar tidak memiliki akun Facebook. KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN === SUMBER: FACEBOOKhttps://www.facebook.com/profile.php?id=61561701457539 Arsip https://ghostarchive.org/archive/RHG9d,"PENIPUAN AKUN FACEBOOK PJ GUBERNUR SULBAR, BAHTIAR BAHARUDDIN",https://turnbackhoax.id/2024/08/27/penipuan-akun-facebook-pj-gubernur-sulbar-bahtiar-baharuddin/,2024-08-27,1
"Konteks yang salah. Video tersebut diambil saat baku tembak antara tentara Ukraina dan tentara bayaran asing di Ukraina, tidak ada",SALAH Video Salah Satu Tentara Palestina yang Membunuh Tiga Tentara Israel karena Berhasil Menyamar,https://turnbackhoax.id/2024/08/27/salah-video-salah-satu-tentara-palestina-yang-membunuh-tiga-tentara-israel-karena-berhasil-menyamar/,2024-08-27,1
"Konteks yang salah. Video tersebut dibuat oleh perusahaan media dan lelaki tersebut adalah aktor, bukan guru. ===== KATEGORI: KONTEKS YANG",SALAH Video Guru di Palestina Berbicara di Depan Muridnya yang Semuanya Telah Mati Syahid,https://turnbackhoax.id/2024/08/27/salah-video-guru-di-palestina-berbicara-di-depan-muridnya-yang-semuanya-telah-mati-syahid/,2024-08-27,0
Faktanya tidak ditemukan pemberitaan terkait media luar negeri ungkap IKN akan jadi seperti Hambalang. Video tersebut hanya menampilkan cuplikan dari,SALAH MEDIA LUAR NEGERI UNGKAP IKN AKAN JADI SEPERTI HAMBALANG,https://turnbackhoax.id/2024/08/27/salah-media-luar-negeri-ungkap-ikn-akan-jadi-seperti-hambalang/,2024-08-27,0
"Konten yang menyesatkan. Tidak ada bukti medis mengenai klaim parfum, pengharum ruangan dan dry cleaning yang menyebabkan kanker. ===== KATEGORI:","SALAH Parfum, Pengharum Ruangan dan Parfum Dry Cleaning Menyebabkan Kanker",https://turnbackhoax.id/2024/08/27/salah-parfum-pengharum-ruangan-dan-parfum-dry-cleaning-menyebabkan-kanker/,2024-08-27,0
"Faktanya tidak ditemukan informasi valid terkait mobil Jokowi dikepung massa akibat hina pendiri bangsa. Selain thumbnail merupakan hasil manipulasi, video",SALAH MOBIL JOKOWI DIKEPUNG MASSA AKIBAT HINA PENDIRI BANGSA,https://turnbackhoax.id/2024/08/27/salah-mobil-jokowi-dikepung-massa-akibat-hina-pendiri-bangsa/,2024-08-27,1
"Konten yang menyesatkan. Grace Natalie dari PSI menyatakan bahwa Prabowo menyesal pernah didukung oleh kelompok intoleran saat Pilpres 2019, bukan",SALAH PSI Sebut Prabowo Menyesal Pernah Didukung Umat Islam,https://turnbackhoax.id/2024/08/27/salah-psi-sebut-prabowo-menyesal-pernah-didukung-umat-islam/,2024-08-27,1
"Konten yang menyesatkan. Video tersebut merupakan protes pro-Palestina di Toronto, Canada, bukan video selebrasi kemerdekaan Palestina. ===== KATEGORI: KONTEN YANG",SALAH Video Selebrasi Palestina yang Merdeka pada 15 Mei 2024,https://turnbackhoax.id/2024/08/27/salah-video-selebrasi-palestina-yang-merdeka-pada-15-mei-2024/,2024-08-27,0
"KP2KP Kalianda tidak sedang membuka lowongan pekerjaan apapun. KATEGORI: FABRICATED CONTENT SUMBER: Facebookhttps://archive.vn/AqeAP NARASI:""Terima kasih telah menghubungi KPPN/KP2KPLAMARAN DIKIRIM KE :E-MAIL",PENIPUAN Pendaftaran Lowongan Kerja KP2KP Kalianda,https://turnbackhoax.id/2024/08/27/penipuan-pendaftaran-lowongan-kerja-kp2kp-kalianda/,2024-08-27,0
"Kepala Puskesmas Citangkil, dr. Isnayati menegaskan postingan lowongan kerja di Facebook adalah tidak benar. KATEGORI: FABRICATED CONTENT SUMBER: Facebookhttps://ghostarchive.org/archive/cjP27 NARASI:PENJELASAN: Lagi-lagi",PENIPUAN Puskesmas Citangkil Buka Lowongan Kerja Karyawan dan OB,https://turnbackhoax.id/2024/08/27/penipuan-puskesmas-citangkil-buka-lowongan-kerja-karyawan-dan-ob/,2024-08-27,0
"Kepala Diskominfotik Indragiri Hilir menjelaskan akun Facebook tersebut bukan milik Erisman Yahya. KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN SUMBER: FACEBOOKhttps://archive.vn/Libc1 NARASI:""Haji Erisman",SALAH Akun Facebook Haji Erisman Yahya Se Bupati Indragiri Hilir,https://turnbackhoax.id/2024/08/27/salah-akun-facebook-haji-erisman-yahya-se-bupati-indragiri-hilir/,2024-08-27,1
Nomor WA tersebut bukan milik Muhamad Sefullah. Pihak DPMD Karawang mtelahh memberikan klarifikasi melalui Karawang Saberhoaks. KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN,PENIPUAN NOMOR WA KADIS DPMD KARAWANG MUHAMAD SAEFULLAH,https://turnbackhoax.id/2024/08/27/penipuan-nomor-wa-kadis-dpmd-karawang-muhamad-saefullah/,2024-08-27,0
SAMSAT Sleman menjelaskan nomor layanan informasi dan aduan WhatsApp resmi yaitu:SAMSAT Sleman : 0852 – 5778 – 2930Layanan Regident STNK Satlantas,PENIPUAN Nomor WhatsApp 0823 1518 9723 Layanan SAMSAT Sleman,https://turnbackhoax.id/2024/08/27/penipuan-nomor-whatsapp-0823-1518-9723-layanan-samsat-sleman/,2024-08-27,0
"Pemprov Riau menyatakan nomor tersebut bukan milik Rahman Hadi. KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN SUMBER: WhatsApp NARASI:""0822 4949 2227PJ GUBRI"" PENJELASAN:Artikel",PENIPUAN AKUN WHATSAPP TIRUAN PJ GUBERNUR RIAU RAHMAN HADI,https://turnbackhoax.id/2024/08/27/penipuan-akun-whatsapp-tiruan-pj-gubernur-riau-rahman-hadi/,2024-08-27,1
Puskesmas Sidoarjo membantah lowongan yang beredar dan menegaskan postingan tersebut merupakan modus penipuan. KATEGORI: FABRICATED CONTENT SUMBER: Facebookhttps://archive.ph/GwycF NARASI:Dibutuhkan Pekerja Aktif,PENIPUAN Lowongan Kerja Petugas Kebersihan Puskesmas Sidoarjo,https://turnbackhoax.id/2024/08/27/penipuan-lowongan-kerja-petugas-kebersihan-puskesmas-sidoarjo/,2024-08-27,0
"Ditjen Bimbingan Masyarakat Islam Kemenag RI menjelaskan surat tersebut tidak benar. KATEGORI: FABRICATED CONTENT SUMBER: FLYER NARASI:""Lampiran: 1 (Satu) LembarPerihal: UNDANGAN",PENIPUAN Surat Undangan Penetapan Calon Penerima Bantuan Dana Hibah Oleh Kemenag,https://turnbackhoax.id/2024/08/27/penipuan-surat-undangan-penetapan-calon-penerima-bantuan-dana-hibah-oleh-kemenag/,2024-08-27,0
Informasi salah. KPP Prata Sorong sedang tidak membuka lowongan pekerjaan.,[PENIPUAN] KPP Pratama Sorong Buka Lowongan Kerja,https://turnbackhoax.id/2024/08/27/penipuan-kpp-pratama-sorong-buka-lowongan-kerja/,2024/08/27,0
Pj Bupati Gutmen hanya memiliki 1 nomor WA dan foto profil Wanya bukan foto dirinya.,[PENIPUAN] Nomor WA 0877 8023 916 Pj Bupati Landak Gutmen Nainggolan,https://turnbackhoax.id/2024/08/27/penipuan-nomor-wa-0877-8023-916-pj-bupati-landak-gutmen-nainggolan/,2024/08/27,1
"Faktanya, video tersebut merupakan video padatnya massa pada karnaval ulang tahun Jakarta pada 22 Juni 2024.",[SALAH] Video Demo DPR 22 Agustus 2024,https://turnbackhoax.id/2024/08/27/salah-video-demo-dpr-22-agustus-2024/,2024/08/27,1
"Faktanya, tidak ada perubahan pada iuran BPJS menjadi 400 ribu. Iuran BPJS Kesehatan masih sesuai dengan Peraturan Presiden Nomor 64 Tahun 2020.",[SALAH] Iuran BPJS Naik Menjadi 400 Ribu,https://turnbackhoax.id/2024/08/27/salah-iuran-bpjs-naik-menjadi-400-ribu/,2024/08/27,0
"Faktanya, tautan pada postingan tersebut tidak mengarah pada web resmi Kemensos. Gambar yang dilampirkan juga merupakan bantuan pemerintah pada tahun 2021 kepada masyarakat",[PENIPUAN] Bantuan BLT Sebesar 500 Ribu,https://turnbackhoax.id/2024/08/27/penipuan-bantuan-blt-sebesar-500-ribu/,2024/08/27,0
"Faktanya, video tersebut merupakan video saat demo penolakan hasil pemilu dan mendorong penggunaan hak angket pada 5 Maret 2024.",[SALAH] 3 Remaja Ikut Demo 22 Agustus Karena Dibayar 85 Ribu,https://turnbackhoax.id/2024/08/27/salah-3-remaja-ikut-demo-22-agustus-karena-dibayar-85-ribu/,2024/08/27,1
"Faktanya, tidak ditemukan keterangan resmi dari Kemenkes dan BPJS Kesehatan terkait pemberian dana bansos kepada masyarakat. Pihak Kemenkes dan BPJS Kesehatan secara resmi",[PENIPUAN] Dana Bantuan Sosial Oleh BPJS Senilai 27 Juta,https://turnbackhoax.id/2024/08/27/penipuan-dana-bantuan-sosial-oleh-bpjs-senilai-27-juta/,2024/08/27,0
"Faktanya, video itu menunjukkan mobil-mobil yang PPF pelapis bodinya melembung, karena diisi udara menggunakan kompresor, sebagai salah satu cara melepas PPF dari mobil.",[SALAH] Kap Mobil Di China Melembung Dikarenakan Suhu Ekstrim,https://turnbackhoax.id/2024/08/27/salah-kap-mobil-di-china-melembung-dikarenakan-suhu-ekstrim/,2024/08/27,0
"Faktanya, Andi Andriana yang disebut menjadi korban jiwa dalam insiden tersebut, adalah mahasiswa Unibba bukan Unisba. Mahasiswa tersebut juga tidak meninggal, melainkan tertimpa",[SALAH] Mahasiswa Unisba Meninggal Saat Demo 22 Agustus 2024,https://turnbackhoax.id/2024/08/27/salah-mahasiswa-unisba-meninggal-saat-demo-22-agustus-2024/,2024/08/27,1
Klaim yang menyebut bahwa Vaksin Covid-19 merek Sinovac sebagai penyebab Mpox atau yang disebut cacar monyet adalah tidak benar. Mpox,[SALAH] Vaksin Covid-19 Sinovac Sebabkan Mpox,https://turnbackhoax.id/2024/08/27/salah-vaksin-covid-19-sinovac-sebabkan-mpox/,2024/08/27,0
Klaim yang mengatakan bahwa vaksin COVID-19 mengandung logam berat dan berbahaya untuk tubuh manusia adalah tidak benar.,[SALAH] Vaksin COVID-19 Mengandung Logam Berat,https://turnbackhoax.id/2024/08/27/salah-vaksin-covid-19-mengandung-logam-berat/,2024/08/27,0
"Faktanya, 4 tuntutan yang beredar bukan merupakan tuntutan resmi UGM maupun BEM KM UGM sebagaimana tertulis pada rilis",[SALAH] Tuntutan Mahasiswa UGM #TolakRUUPilkada untuk Bubarkan DPR dan Partai Politik,https://turnbackhoax.id/2024/08/27/salah-tuntutan-mahasiswa-ugm-tolakruupilkada-untuk-bubarkan-dpr-dan-partai-politik/,2024/08/27,1
Akun Facebook Jusuf Hamka yang memberi narasi akan membagikan uang 56jt bukan milik Jusuf Hamka dikarenakan beliau menyatakan tidak memiliki,[PENIPUAN] Cuplikan Video Jusuf Hamka yang Akan Membagikan Uang 56jt dengan Menebak Nama Kota,https://turnbackhoax.id/2024/08/27/penipuan-cuplikan-video-jusuf-hamka-yang-akan-membagikan-uang-56jt-dengan-menebak-nama-kota/,2024/08/27,0
"Faktanya, narator hanya membaca ulang artikel berjudul “Pagi Ini Ratusan Warga Kebon Pala Terendam Banjir Setinggi 75 Sentimeter”. Artikel tersebut memberitakan",[SALAH] Gedung Pencakar Langit di Jakarta Ambles Diterjang Banjir pada 3 Agustus 2024,https://turnbackhoax.id/2024/08/27/salah-gedung-pencakar-langit-di-jakarta-ambles-diterjang-banjir-pada-3-agustus-2024/,2024/08/27,0
"Faktanya, narator hanya membaca ulang artikel berjudul “Gempa Guncang Aceh Besar 3 Kali Malam ini”. Artikel tersebut memberitakan mengenai gempa beruntun",[SALAH] Aceh Diguncang Gempa Dahsyat Beruntun pada 14 Agustus 2024,https://turnbackhoax.id/2024/08/27/salah-aceh-diguncang-gempa-dahsyat-beruntun-pada-14-agustus-2024/,2024/08/27,0
"menunggangi aksi demo menolak revisi UU Pilkada yang sedang menjadi tren/trending, FAKTA: judul artikel ASLI yang terbit di cnnindonesia.com pada Kamis, 22 Agu 2024 15:20",[SALAH] Video Tangkapan Layar Artikel CNN Indonesia tentang Tantangan Jokowi ke Mahasiswa untuk Demo Pengesahan UU Hukuman Mati bagi Koruptor,https://turnbackhoax.id/2024/08/27/salah-video-tangkapan-layar-artikel-cnn-indonesia-tentang-tantangan-jokowi-ke-mahasiswa-untuk-demo-pengesahan-uu-hukuman-mati-bagi-koruptor/,2024/08/27,1
"Informasi yang menyesatkan, faktanya informasi tersebut merupakan Hoax Lama Bersemi Kembali (HLBK). Nyatanya, judul pada artikel tersebut merupakan hasil suntingan,",[SALAH] Kas Negara Menipis Maruf Amin Minta Masyarakat Bantu Pemerintah,https://turnbackhoax.id/2024/08/26/salah-kas-negara-menipis-maruf-amin-minta-masyarakat-bantu-pemerintah-2/,2024/08/26,1
"Foto yang diklaim merupakan Mall pertama di IKN merupakan hal yang tidak benar. Faktanya, foto yang menampilkan bagian dalam bangunan tersebut",[SALAH] Foto Mall Pertama di IKN,https://turnbackhoax.id/2024/08/26/salah-foto-mall-pertama-di-ikn/,2024/08/26,0
"Informasi yang menyesatkan, faktanya video tersebut merupakan beberapa video tidak berkaitan yang dijadikan satu, pada video awal merupakan video banjir",[SALAH] Badai dan Banjir di IKN 17 Agustus 2024,https://turnbackhoax.id/2024/08/26/salah-badai-dan-banjir-di-ikn-17-agustus-2024/,2024/08/26,0
"Gambar tangkapan layar artikel CNN Indonesia dengan judul tersebut tidak benar. Faktanya, tidak ada artikel dengan judul tersebut, jika dicocokan dengan","[SALAH] Judul Artikel CNN Indonesia “Jokowi “GERAM” : Saya Menantang Mahasiswa Yang Demo Hari ini, Mau ngk Kalian Demo untuk Mengesahkan UU Hukum Mati Bagi Koruptor”",https://turnbackhoax.id/2024/08/26/salah-judul-artikel-cnn-indonesia-jokowi-geram-saya-menantang-mahasiswa-yang-demo-hari-ini-mau-ngk-kalian-demo-untuk-mengesahkan-uu-hukum-mati-bagi-koruptor/,2024/08/26,1
"Informasi yang menyesatkan, faktanya saat ini belum ada keputusan resmi pemerintah soal pelaksanaan redenominasi rupiah.Selengkapnya ada di bagian penjelasan.",[SALAH] Bank Indonesia Keluarkan Uang Baru Hasil Redenominasi,https://turnbackhoax.id/2024/08/26/salah-bank-indonesia-keluarkan-uang-baru-hasil-redenominasi/,2024/08/26,0
