date,URL,Title,Narrative,Statement,Label
"Agustus 22, 2024",https://turnbackhoax.id/2024/08/22/salah-berita-terkini-aksi-mahasiswa-seret-jokowi-berujung-ricuh/,[SALAH] Berita Terkini ~ Aksi Mahasiswa Seret Jokowi Berujung Ricuh,"Sebuah channel YouTube mengunggah video pada tanggal 19 Agustus 2024 yang memberikan klaim pada judul jika telah terjadi aksi seret Jokowi yang dilakukan oleh mahasiswa berujung ricuh. 
Setelah dilakukan penelusuran lebih lanjut, video tersebut hanya menampilkan cuplikan aksi demonstrasi yang tidak saling berkaitan dan narator hanya membaca ulang pada artikel yang termuat di Kompas.com dengan judul “Demo di Belakang Gedung DPR RI, Mahasiswa Nyatakan Kecewa pada Pemerintahan Jokowi”. Artikel tersebut dipublikasikan pada tanggal 16 Agustus 2024 yang membahas mengenai penilaian buruk pada pemerintahan Jokowi dibandingkan zaman Orde Baru. Mahasiswa menilai seluruh elemen pemerintah, mulai dari eksekutif, yudikatif, bahkan legislatif, yang seharusnya menjadi wakil rakyat malah tidak bisa dipercaya. Mahasiswa menuntut agar Presiden Jokowi atau pejabat lainnya bisa untuk menerima kehadiran mereka. Namun, seperti yang diketahui, rombongan Presiden Jokowi sudah meninggalkan Gedung DPR/MPR sekitar pukul 14.53 WIB atau tidak lama setelah sidang tahunan MPR/DPR selesai.",BERITA TERKINI ~ AKSI MAHASISWA SERET JOKOWI BERUJUNG RICUH,1
"Maret 31, 2022",https://turnbackhoax.id/2022/03/31/salah-foto-steve-ahoki/ ,[SALAH] Foto “STEVE AHOKI”,"Akun Twitter PALALU PITAK SEBELAH (@aaaabbbbb__) mengunggah cuitan berupa foto Basuki Tjahaja Purnama (Ahok) yang di dalamnya terdapat tulisan “STEVE AHOKI”. Cuitan yang diunggah pada 23 Maret 2022 itu telah mendapat atensi berupa 691 retweet dan 3,4 ribu suka.
Berdasarkan hasil penelusuran, foto tersebut adalah hasil suntingan dari foto DJ asal amerika, Steve Aoki. Foto itu ditemukan di situs Wikipedia dengan judul “Aoki in 2008” dan keterangan “Steve Aoki playing a set at the HiFi Nightclub in Calgary, Alberta, Canada”. Selain itu, foto yang sama juga pernah dimuat dalam artikel berita TribunKaltim.co berjudul “DJ Steve Aoki Ikutan Seru-seruan Pilkada, Ini Cuitannya untuk Dukung Salah Satu Paslon” pada 15 Februari 2017.",STEVE AHOKI,1
"Februari 28, 2023",https://turnbackhoax.id/2023/02/28/salah-ahok-ditunjuk-jadi-ketua-kpk-tikus-tikus-berdasi-gemetaran/,"[SALAH] “Ahok Ditunjuk Jadi Ketua KPK, Tikus – Tikus Berdasi Gemetaran”","Beredar sebuah informasi di Facebook dengan caption yang mengklaim bahwa Ahok ditunjuk menjadi ketua KPK, dalam postingan tersebut juga mengunggah video dengan teks pernyataan dalam video yang sama.
Setelah ditelusuri, klaim tersebut salah. Faktanya, tidak ada pemberitaan yang valid terkait klaim tersebut. Dilansir dari Tempo.co, video tersebut hanya menampilkan potongan-potongan video yang berbeda yang tidak ada kaitannya dengan penunjukan Ahok menjadi ketua KPK. Kabar hoaks terkait jadinya Ahok menjadi ketua KPK ini sudah sering beredar di masyarakat.
Video pertama identik dengan berita yang diunggah Kompas TV di YouTube pada 7 November 2019 terkait pengangkatan Dewan Pengawas KPK. Video kedua  identik dengan berita yang diunggah BeritaSatu di YouTube, tanggal 24 Juli 2014 terkait penggeledahan KPK di Balai Pengujian Kendaraan Bermotor, Cengkareng, Jakarta Barat. Dan video ketiga identik dengan berita yang diunggah CNN Indonesia di YouTube pada 22 April 2016, terkait lambannya respons aparat DKI Jakarta dalam menangani banjir Jakarta.","“VIRAL ~ ahok di tunjuk jadi ketua kpk, tikus tikus berdasi gemetaran”",1
"Januari 7, 2023",https://turnbackhoax.id/2023/01/07/salah-pdip-tampakkan-wajah-di-2024-duet-ganjar-ahok-diumumkan-ke-publik/ ,"[SALAH] PDIP Tampakkan Wajah, di 2024 Duet Ganjar Ahok Diumumkan Ke Publik","Sebuah kanal Youtube bernama KABAR POLITIK mengunggah video yang mengklaim bahwa PDIP umumkan ke publik terkait duet pasangan Ganjar dan Ahok sebagai Capres dan Cawapres pada pemilu 2024 nanti. Dalam thumbnail video tersebut berisi gambar Ganjar dan Ahok tengah memotong pita dan disebelahnya terdapat ketua umum PDIP, Megawati Soekarnoputri.
Berdasarkan hasil penelusuran, video berdurasi 10 menit tersebut berisi cuplikanRefli Harun yang tengah membacakan sebuah artikel terkait Ahok yang ingin menjadi Capres. Kemudian terdapat juga wawancara Ganjar terkait kisruh di internal partai PDIP mengenai bakal calon Presiden dari partai itu.
Selain itu juga terdapat cuplikan wawancara Ahok di sebuah stasiun televisi terkait ambisinya untuk menjadi Presiden RI. Namun, dalam video tersebut tidak ada pernyataan Megawati terkait pengumuman duet paslon Ganjar dan Ahok dalam pemilu 2024 nanti.
Hingga saat ini tidak ada informasi yang krebidel atau tak ada pernyataan resmi dari PDIP soal klaim tersebut. Megawati Soekarno Putri pun hingga kini belum mengumumkan siapa Capres yang dicalonkan dari parati PDIP.
Sementara itu, foto thumbnail dalam video teersebut juga merupakan hasil editan dari 2 foto yang berbeda dan bukan merupakan momen pengumuman paslon Ganjar dan Ahok.
PDIP melalui Sekjen Hasto Kristiyanto memastikan Ketum Megawati Soekarnoputri akan mengumumkan capres usungan pada tahun ini. Pengumuman itu sendiri diprediksi oleh kalangan PDIP akan diumumkan saat HUT ke 50 PDIP pada 10 Januari 2023.
Sejauh ini, nama Puan Maharani dan Ganjar Pranowo santer diberitakan yang bakal menjadi kandidat terkuat sebagai calon Presiden dari partai dengan julukan mocong merah tersebu","“Zona Panas (“NASDEM vs PDIP”) Demi Selamatkan Indonesia, Mega Resmi Deklarasikan ini.!!”",1
"November 14, 2024",https://turnbackhoax.id/2024/11/14/salah-jokowi-terseret-kasus-tom-lembong/,[SALAH] Jokowi Terseret Kasus Tom Lembong,"Beredarvideodari kanal YouTube “KAJIAN ASWAJA” yang menyebut Jokowi ikut terseret kasus Tom Lembong.
Berikut narasi lengkapnya:
MODARR! PRABOWO SALAH MINUM OBAT, MULYONO IKUT TERSERET KASUS TOM LEMBONGPRABOWO SALAH MINUM OBAT!JKW IKUT TERSERET KASUS TOM LEMBONG
Dalam dua pekan sejak diunggah Kamis (31/10/2024), video tersebut telah ditonton lebih dari 35.000 kali.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan memasukkan kata kunci “Jokowi ikut terseret kasus Tom Lembong” ke mesin pencarian Google. Hasilnya, tidak ditemukan informasi tentang Jokowi terseret kasus Tom Lembong.
TurnBackHoax kemudian menelusuri sampul foto video itu lewat Google Lens dan tidak menemukan gambar yang identik. Potret dalam sampul video merupakan hasil suntingan atau manipulasi dari penggabungan sejumlah gambar.
Dari pengamatan TurnBackHoax, video berdurasi 20 menit 24 detik itu hanya menayangkan ulang video dari kanal YouTube Refly Harun “🔴LIVE! BREAKING NEWS! ANIES BUKA SUARA SOAL TOM LEMBONG!” yang tayang Rabu (30/10/2024).","MODARR! PRABOWO SALAH MINUM OBAT, MULYONO IKUT TERSERET KASUS TOM LEMBONGPRABOWO SALAH MINUM OBAT!JKW IKUT TERSERET KASUS TOM LEMBONG",1
"Mei 8, 2019",https://turnbackhoax.id/2019/05/08/benar-klarifikasi-dari-rektor-uin-suksa-riau-terkait-surat-pemecatan-ustaz-abdul-somad-sebagai-dosen/,[BENAR] Klarifikasi dari Rektor UIN Suska Riau terkait Surat Pemecatan Ustaz Abdul Somad sebagai Dosen,"Beredar luas di media sosial sebuah surat dugaan pemecatan terhadap Ustaz Abdul Somad (UAS) sebagai staf pengajar atau dosen di Universitas Islam Negeri (UIN) Sultan Syarif Kasim (Suska) Riau.
Menanggapi perihal tersebut, Rektor UIN Suksa Riau Prof Akhmad Mujahidin memberikan klarifikasi.Dia menegaskan, sampai saat ini UAS masih mengajar di universitas yang berlokasi di Jalan HM Subrantas Panam.
“Tidak benar itu. Mana ada surat pemecatan. Ustaz Somad masih dosen UIN,” ujar Prof Akhmad Mujahidin, Selasa (7/5/2019). Dia mengatakan, surat yang beredar bukanlah soal pemecatan UAS, melainkan surat dari Komisi Aparatur Sipil Negera (KASN). Di mana surat itu ditujukan kepadanya selaku rektor UIN Suska Riau.
Beberapa poin yang ada dalam isi surat itu yakni membahas mengenai netralitas. Khususnya tentang pertemuan UAS dengan Capres Prabowo Subianto pada 11 April 2019 yang beredar luas di Youtube maupun siaran langsung salah satu televisi swasta.
Dalam surat tersebut, pertemuan UAS dengan Prabowo dihubungkan dengan Pilpres 2019. KASN menegaskan, ASN harus netral. Netral dalam artian setiap pegawai ASN tidak berpihak dari segala bentuk pengaruh manapun dan tidak memihak kepada kepentingan siapapun.
“Surat dari KASN ke kita tertulis tanggal 16 April 2019 dan sampai pada tanggal 2 Mei 2019. Intinya pihak KASN yang merupakan komisi langsung di bawah Presiden meminta klarifikasi dari kita tentang UAS soal video yang beredar luas itu.","“Tidak benar itu. Mana ada surat pemecatan. Ustaz Somad masih dosen UIN,” tegas Rektor UIN Suksa Riau Prof Akhmad Mujahidin=",0
"April 30, 2019",https://turnbackhoax.id/2019/04/30/22526/,[BENAR] Klarifikasi terkait Kabar Petugas KPPS di Way Kanan Lampung Tewas Ditikam karena Melerai Keributan Timses Caleg,"Kasus penikaman yang menewaskan Sukardi, petugas
kelompok penyelenggara pemungutan suara (KPPS) di Kabupaten Way Kanan,
Lampung.
Imbas dari peristiwa tersebut, beredar unggahan
di media sosial yang menyebut tewasnya Sukardi disebabkan karena merelai
keributan timses caleg.
Di unggahan itu juga disebutkan bahwa Sukardi
merupakan simpatisan PKS.
Menanggapi beredarnya unggahan tersebut, Kapolres
Way Kanan AKBP Andy Siswantoro memberikan klarifikasinya.
Dia mengatakan, peristiwa ini murni tindak kriminal dan tak ada sangkutpaut dengan pemilu. Pelaku ditangkap setelah bersembunyi dalam hutan karet usai menghabisi nyawa Sukardi (48), yang sekaligus menjabat sebagai ketua rukun tetangga (RT) Dusun Margo Mulyo, Kampung Persiapan Kalipapan Rejo, Kecamatan Negeri Agung, Way Kanan, pada Jumat (26/4/2019).
“Ini kasus kriminal murni tak seperti informasi yang beredar. Saya pastikan tidak ada sangkut paut dengan pemilu,” ujar Andy saat jumpa pers di Mapolres Way Kanan, Senin (29/4/2019).
Kasus penikaman berujung kematian ini bermula saat tersangka terlibat cekcok dengan seorang warga karena hendak menjadikan lahan miliknya yang akan ditanami singkong menjadi lapangan voli. Tersangka mencabut badiknya yang kemudian coba dilerai korban Sukardi dengan menahannya dari arah belakang.
Sejurus kemudian tersangka berputar dan langsung menikam korban hingga terjatuh. Dia selanjutnya menghujani korban dengan enam tikaman hingga bersimbah darah kemudian melarikan diri dengan masuk ke hutan.Warga berupaya menyelamatkan korban dengan membawa ke rumah sakit namun nyawanya tak terselamatkan. Korban pun meninggal akibat aniaya senjata tajam dari pelaku.
Karena itu Kapolres berpesan kepada masyarakat agar selalu waspada dan jangan sampai termakan dengan kabar hoaks. Karena kejadian sebenarnya merupakan kasus kriminal murni dan pelakunya telah ditangkap.“
Kepala Kampung Kali Papan Rejo ,
Edison, mengatakan bahwa kabar yang menyebutkan Sukardi sebagai simpatisan
partai politik itu tidak benar.
“Yang jelas korban bukan anggota
partai manapun kalau dia anggota partai tidak mungkin jadi anggota KPPS, karena
sudah jelas anggota KPPS tidak boleh dari anggota partai apalagi korban merupakan
ketua RT 01 Dusun Margo Mulyo Kampung Kali Papan,” terangnya.","“Ini kasus kriminal murni tak seperti informasi yang beredar. Saya pastikan tidak ada sangkut paut dengan pemilu,” ujar Andy ",0
"April 2, 2019",https://turnbackhoax.id/2019/04/02/21232/,[BENAR] Penjelasan terkait Novel Baswedan yang Disebut jadi Partisipan Partai Gerindra dan Ketidaknetralan KPK di Pilpres 2019,"Belum kelar kasus penyiraman air keras yang menyerang Novel
Baswedan sejak hampir 2 tahun yang lalu, kali ini Novel Baswedan yang berprofesi
sebagai penyidik senior di Komisi Pemberantasan Korupsi (KPK) diserang oleh
kabar tak sedap di media sosial.
Novel Baswedan dikabarkan sebagai ‘orang’ alias partsipan
partai Gerindra.
Banyak warganet mengunggah kabar tersebut disertai narasi
mendiskreditkan nama Novel Baswedan.
Kabar yang belum jelas kebenarannya itu bermula dari
pernyataan Ketua Presidium Indonesia
Police Watch (IPW) Neta S Pane.
“Klarifikasi
itu menjadi penting karena menyangkut independensiKPKdalam hal pemberantasan korupsi
danKPKtidak ditunggangi kepentingan politik
tertentu dalam pemberantasan korupsi di tahun politik 2019 ini,” kata
Neta, Senin (1/4/2019).
Neta
mengaku juga hanya menerima isu, sehingga dia meminta klarifikasi. Isu itu,
kata Neta, berkembang setelah Novel disebut oleh jubir Badan Pemenangan
Nasional (BPN) Prabowo-Sandi sebagai salah seorang kandidat jaksa agung. Dua
Waketum Gerindra, yaitu Fadli Zon dan Arief Poyuono, menurut Neta, juga
mengungkap kedekatan Novel dengan Prabowo. Bahkan, masih kata Neta, Arief
Poyuono menyebut Novel dengan sebutan ‘orang kita’.
“Pernyataan ketiga tokoh itu
harus disikapi pimpinan KPK agar independensi lembaga itu tetap terjaga
sehingga KPK tidak ditunggangi dan diperalat kekuatan partai politik tertentu
untuk mengkriminalisasi lawan-lawan politiknya dengan isu atau kasus-kasus korupsi,”
ujarnya.
Menanggapi hal
tersebut, Novel Baswedan memberikan klarifikasinya.
Novel menegaskan bahwa kabar tersebut sama sekali tidak benar.“Itu isu aneh Mas. Tentu saja tidak benar,” ujar
Novel kepadaKantor Berita Politik RMOLsesaat lalu di
Jakarta, Senin (1/4).
Novel tidak tahu motif di balik rumor itu. Hanya memang
dugaan dia, isu dirinya orang Gerindra sengaja dihembuskan oleh pihak tertentu
untuk pengalihan isu.“Saya cuma khawatir ini sekedar pengalihan isu,”
kata Novel.Belakangan rumor itu santer setelah Jurubicara Badan
Pemenangan Nasional (BPN) Prabowo-Sandi Andre Rosiade memberi bocoran kepada
wartawan, bahwa Novel atau Bambang Widjojanto akan menjadi Jaksa Agung bila
pasangan calon 02 menang Pilpres 2019.
“Orang pake asumsi
lalu ditanggapi dengan bagaimana mas?” ucapnya.“Sebenarnya saya nggak berminat untuk tanggapi mas.
Karena saya khawatir ini hanya pengalihan isu atau pancingan saja,”
sambung sepupu Gubernur DKI Jakarta Anies Baswedan ini.Novel yang merupakan
mantan anggota Polri ini juga mendapatkan tudingan itu melalui grup WhatsApp
anggota Polri.
“Saya
dapat informasi bahwa fitnah ini banyak di-sharedi
grup-grup anggota Polri,” ujar Novel, dikutip dari Tribunnews.
Lalu,
alasan lainnya dirinya dianggap menjadi bagian dari Gerindra adalah soal
dirinya yang mengkritik kerja Polri.
Selain
itu, protes dirinya pada Presiden Joko Widodo (Jokowi) dianggap dirinya memihak
pada Prabowo.
“Bagi saya aneh saja kalau saya mengkritik kerja Polri yang ‘enggan’
mengungkap penyerangan terhadap saya,” ujar Novel.
“Lalu
saya juga protes terhadap sikap Presiden yang diam saja dan tidak mau membentuk
TGPF atas serangan-serangan terhadap orang-orang KPK, lalu saya dianggap
politisi Gerindra. Lucu saja sih.” Tutur Novel.
Pihak KPK
melalui juru bicaranya, Febri Diansyah, menegaskan bahwa tak satu pun di KPK
punya hubungan dengan kelompok politik mana pun. Baik unsur pimpinan sampai
pegawainya ‘bersih’ dari keterlibatan dengan partai politik.“KPK mulai dari unsur pimpinan sampai pada unsur pegawai
memastikan tidak akan terkait pada kelompok politik praktis mana pun,”
ujar Febri saat ditemui di Gedung Merah Putih KPK, Senin (1/4), dikutip dari
CNN Indonesia.Febri berharap pihaknya ditempatkan sebagai lembaga
independen. Terlebih menurutnya, Novel sendiri sudah membantah langsung rumor
tak sedap tersebut.“Jangan tarik KPK ke isu politik praktis karena itu
hanya akan merugikan upaya pemberantasan korupsi kita,” imbuhnya.
Febri
justru mengingatkan bahwa kasus penyiraman air keras terhadap Novel sudah
berusia hampir dua tahun. Selama itu pula, pelaku yang melukai kedua mata Novel
tak ditemukan.Kasus ini yang jauh lebih penting ketimbang menarik-narik KPK
ke dalam politik praktis.“Ini yang lebih penting diupayakan agar teror-teror
terhadap penegak hukum tersebut tidak kemudian ditutupi oleh isu-isu yang tidak
substansial,” pungkas Febri.","“Klarifikasi itu menjadi penting karena menyangkut independensi KPK dalam hal pemberantasan korupsi dan KPK tidak ditunggangi kepentingan politik tertentu dalam pemberantasan korupsi di tahun politik 2019 ini,” kata Neta",0
"Maret 14, 2019",https://turnbackhoax.id/2019/03/14/benar-kepolisian-angkat-bicara-terkait-foto-kompak-penonton-yang-acungkan-salam-dua-jari-di-millenial-road-safety-festival/,[BENAR] KEPOLISIAN ANGKAT BICARA TERKAIT FOTO KOMPAK PENONTON YANG ACUNGKAN SALAM DUA JARI DI MILLENIAL ROAD SAFETY FESTIVAL,"Dalam foto yang diunggah, terlihat potret tangan-tangan penonton tengah mengacungkan ibu jari dan telunjuknya atau dalam artian salam dua jari. Seperti yang diketahui bahwa salam dua jari selama identik dengan pasangan calon Presiden dan Wakil Presiden nomor urut 02. Maka tak heran apabila foto tersebut menjadi tanda tanya besar di kalangan masyarakat luas.
Menanggapi hal tersebut, Dirlantas Polda Banteng, Kombes Pol Wibowo pun akhirnya angkat bicara. Melansir dari poskotanews.com, Kombes Pol Wibowo menegaskan bahwa apa yang terdapat di dalam foto tersebut adalah tidak benar alias hoaks.
“Kegiatan itu merupakan bentuk sosialisasi keselamatan berkendara, untuk menekan angka kecelakaan lalu lintas yang didominasi oleh kalangan milenial,” pungkasnya.
Wibowo menegaskan bahwa kegiatan MRSF di seluruh wilayah Polda Banten tidak memiliki unsur politik apapun baik Pileg maupun Pilpres. Program tersebut murni dilaksanakan untuk mengkampanyekan dan mensosialisasikan keselatam berlalu lintas khususnya kepada generasi Milenial dan masyarakat pada umumnya.
“Saya sudah liat foto yang tersebar di medsos itu dan saya menduga itu foto hasil rekayasa. Apalagi panggung kegiatan yang digelar Polres Serang Kota pada acara MRSF tidak sama dengan foto tersebut,” ujarnya.","Direktur Lalulintas, Kombes Pol Wibowo: “Saya sudah liat foto yang tersebar di medsos itu dan saya menduga itu foto hasil rekayasa. Apalagi panggung kegiatan yang digelar Polres Serang Kota pada acara MRSF tidak sama dengan foto tersebut,”.",0
"Maret 12, 2019",https://turnbackhoax.id/2019/03/12/benar-klarifikasi-lipi-terkait-isu-pemusnahan-buku-tesis-dan-disertasi/,"[BENAR] Klarifikasi LIPI Terkait Isu Pemusnahan Buku, Tesis, dan Disertasi","Lembaga Ilmu Pengetahuan Indonesia (LIPI) melalui Pusat Dokumentasi dan Data Ilmiah (PDDI) memberikan klarifikasi terkait isu pemusnahan buku, tesis, dan disertasi. Pelaksana Tugas Kepala Pusat Dokumentasi dan Data Ilmiah (PDDI) LIPI, Hendro Subagyo mengatakan, pihaknya tengah melakukan digitalisasi terhadap koleksinnya.

“Mekanisme ini adalah mekanisme yang seharusnya berjalan rutin setiap tahun, terakhir kami lakukan pada 2015 silam. Proses weeding atau penyiangan dilakukan, untuk koleksi yang tidak lagi relevan dengan perkembangan zaman atau fisiknya rusak parah,” ujarnya.

Hendro juga menjelaskan, proses penyiangan ini disalahartikan sebagai penghapusan koleksi disertasi dan tesis dengan menjual koleksi tersebut. Padahal kata dia, mekanisme weeding adalah proses normal di dunia perpustakan.

“Tujuannya untuk memeriksa koleksi perpustakaan, judul per judul untuk penarikan permanen berdasarkan kriteria penyiangan, terutama kondisi fisik dari koleksi tersebut,” tuturnya.

PDDI-LIPI pada tahun 2018 menetapkan kebijakan penyiangan koleksi dengan memfokuskan penyiangan untuk koleksi tercetak yang jarang digunakan oleh pengguna, seperti Majalah Catu (Jurnal Internasional) yang dilanggan tahun 1991-1998, Jurnal Nasional, Tesis/Disertasi, dan laporan penelitian (hibah).

Lebih lanjut Hendro menambahkan Revolusi Industri 4.0 memungkinkan pertukaran informasi antar lembaga dapat dilakukan secara digital. Ditambah lagi, perkembangan teknologi informasi saat ini telah mendisrupsi perilaku pencarian informasi perpustakaan dan proses penerbitan literatur.

Penerbitan jurnal khususnya di Indonesia sudah diarahkan untuk diterbitkan secara online dengan tujuan memperluas jangkauan pembaca. Hendro menjelaskan berdasarkan data dari ISJD Neo (www.isjd.pdii.lipi.go.id) terdapat 14.801 judul jurnal yang dapat diakses secara online.

“Kemudian penerbitan buku juga sudah mulai bergeser ke dalam bentuk digital,” ujarnya.

Saat ini, koleksi-koleksi fisik dari majalah dan jurnal internasional, sudah diganti dengan akses langganan versi digital. Sedangkan koleksi majalah dan jurnal dalam negeri, kata Hendro, termasuk yang dipertahankan koleksi fisiknya.

“Koleksi-koleksi penting dan bersejarah juga tetap kami simpan. Meskipun ada digitalisasi, fisiknya tetap kami pertahankan,” ujar Hendro.

Sementara untuk koleksi tesis dan disertasi yang masuk dalam literatur kelabu (grey literature), menurut Hendro, tidak dipertahankan dalam bentuk cetak karena koleksi yang disimpan di PDDI adalah salinan tesis dan disertasi untuk dokumentasi metadata.

“Sebelum dilakukan penyiangan atau digitalisasi, PDDI memastikan tesis dan disertasi aslinya masih tersimpan di perguruan tinggi asal,” kata Hendro."," “Mekanisme ini adalah mekanisme yang seharusnya berjalan rutin setiap tahun, terakhir kami lakukan pada 2015 silam. Proses weeding atau penyiangan dilakukan, untuk koleksi yang tidak lagi relevan dengan perkembangan zaman atau fisiknya rusak parah,” ujarnya.",0
